"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.381388875E0,-1.143051174E-2,2.363116976E0,9.454012156E-2,2.365034954E0
2.391426875E0,2.289812590E-2,2.332876639E0,1.197936612E-1,2.336062554E0
2.401464875E0,5.032698512E-2,2.274181119E0,9.764090002E-2,2.276832517E0
2.411502875E0,8.067508503E-2,2.154156785E0,1.159397614E-1,2.158782516E0
2.421540875E0,1.159196251E-1,1.992201044E0,8.246503651E-2,1.997273853E0
2.431578875E0,1.276304651E-1,1.762679119E0,5.257874787E-2,1.768075716E0
2.441616875E0,1.567881907E-1,1.509242228E0,2.953311682E-2,1.517651753E0
2.451654875E0,1.783353996E-1,1.214945286E0,-1.423563123E-2,1.228046504E0
2.461692875E0,1.760753960E-1,9.088623304E-1,-6.692606091E-2,9.281769111E-1
2.471730875E0,1.856259274E-1,6.008373687E-1,-1.135874265E-1,6.390341399E-1
2.481768875E0,1.670612735E-1,2.474814839E-1,-1.450869620E-1,3.319740660E-1
2.491806875E0,1.478877417E-1,-1.006583374E-1,-1.807216483E-1,2.542895971E-1
2.501844875E0,1.122024130E-1,-4.550506411E-1,-1.729992306E-1,4.995890324E-1
2.511882875E0,7.926900325E-2,-7.796306053E-1,-2.191782010E-1,8.137238717E-1
2.521920875E0,5.688892239E-2,-1.125426168E0,-1.883850092E-1,1.142501344E0
2.531958875E0,3.141015527E-2,-1.402170061E0,-2.159066838E-1,1.419043049E0
2.541996875E0,-9.899655869E-3,-1.671426740E0,-1.776290560E-1,1.680868059E0
2.552034875E0,-3.566671813E-2,-1.883697333E0,-1.370166349E-1,1.889010671E0
2.562072875E0,-5.774537503E-2,-2.050142274E0,-1.528988421E-1,2.056646768E0
2.572109875E0,-8.842418980E-2,-2.213391418E0,-7.320363164E-2,2.216366211E0
2.582147875E0,-1.026924923E-1,-2.279121577E0,-9.673165798E-2,2.283483726E0
2.592185875E0,-1.116754693E-1,-2.334167704E0,-4.012359381E-2,2.337182103E0
2.602223875E0,-1.378646365E-1,-2.309772097E0,-4.603278995E-2,2.314340687E0
2.612261875E0,-1.496914890E-1,-2.259653419E0,-9.524529576E-3,2.264626202E0
2.622299875E0,-1.396069789E-1,-2.117367566E0,-3.192462802E-2,2.122205150E0
2.632337875E0,-1.198995050E-1,-1.955103385E0,-2.158207297E-3,1.958777627E0
2.642375875E0,-1.137010270E-1,-1.740587461E0,-5.284713507E-2,1.745097548E0
2.652413875E0,-1.034915509E-1,-1.473946826E0,-3.850683868E-2,1.478077306E0
2.662451875E0,-1.012981324E-1,-1.188684636E0,-5.735826194E-2,1.194371151E0
2.672489875E0,-6.745218242E-2,-8.890469936E-1,-7.770657241E-2,8.949819357E-1
2.682527875E0,-5.042301650E-2,-5.415074256E-1,-9.271637499E-2,5.516965640E-1
2.692565875E0,-3.585390212E-2,-1.943120028E-1,-1.064538234E-1,2.244439200E-1
2.702603875E0,-3.533075904E-2,1.396773373E-1,-1.014275569E-1,1.761975323E-1
2.712641875E0,-4.682698801E-2,5.074846704E-1,-1.014339888E-1,5.196367112E-1
2.722679875E0,-4.713903747E-2,8.119377874E-1,-3.072770298E-2,8.138852813E-1
