"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.824447667E0,-4.974259246E-2,-9.101379370E-2,4.018148124E-2,1.112312347E-1
2.834485667E0,-6.131472560E-2,-7.891270682E-2,2.033544660E-2,1.019815731E-1
2.844523667E0,-5.791760294E-2,-7.829418104E-2,1.543138683E-2,9.860301828E-2
2.854560667E0,-7.763769404E-2,-7.781140203E-2,1.168916881E-2,1.105389637E-1
2.864598667E0,-8.121189597E-2,-6.179812588E-2,1.584536970E-2,1.032736953E-1
2.874636667E0,-8.603506316E-2,-5.222073382E-2,2.820579886E-2,1.045208315E-1
2.884674667E0,-8.760907880E-2,-3.972965593E-2,3.740229964E-2,1.032120549E-1
2.894712667E0,-8.286821117E-2,-3.404128354E-2,4.868625641E-2,1.019622527E-1
2.904750667E0,-7.351421015E-2,1.527932268E-3,5.577659011E-2,9.229139546E-2
2.914788667E0,-6.053543793E-2,2.547295645E-2,7.096122444E-2,9.668974159E-2
2.924826667E0,-4.951456932E-2,3.976773592E-2,9.574113965E-2,1.148892128E-1
2.934864667E0,-2.485866990E-2,4.880544825E-2,1.025858903E-1,1.162918318E-1
2.944902667E0,-1.899721080E-2,6.169691423E-2,1.049727237E-1,1.232342321E-1
