"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.643440417E0,-4.029464314E-2,-3.072382919E-3,-2.243529868E-1,2.279635069E-1
2.653478417E0,-1.171729026E-2,-3.034650106E-3,-2.154874384E-1,2.158271070E-1
2.663516417E0,2.392608468E-2,4.286995791E-3,-2.078556526E-1,2.092720912E-1
2.673555417E0,4.857623739E-2,1.339726841E-2,-2.031088829E-1,2.092662322E-1
2.683593417E0,6.059948321E-2,1.865680235E-2,-1.910671270E-1,2.013132401E-1
2.693631417E0,8.273206240E-2,-7.329201596E-3,-1.727670962E-1,1.916944988E-1
2.703669417E0,1.117559964E-1,-5.981135163E-3,-1.564252979E-1,1.923383750E-1
2.713707417E0,1.227061594E-1,-5.537623856E-3,-1.450214732E-1,1.900491897E-1
2.723745417E0,1.241531534E-1,1.079571426E-2,-8.645576119E-2,1.516744922E-1
2.733783417E0,1.393111098E-1,4.403080381E-2,-3.685266137E-2,1.506798448E-1
2.743821417E0,1.511429872E-1,7.024946298E-2,-1.013264000E-2,1.669786214E-1
2.753859417E0,1.462476617E-1,1.073674326E-1,1.586291134E-2,1.821202243E-1
2.763897417E0,1.463880771E-1,1.187517514E-1,7.047473609E-2,2.012414868E-1
2.773935417E0,1.446117569E-1,1.090960523E-1,4.667656839E-2,1.870647238E-1
2.783973417E0,1.434006707E-1,9.781097176E-2,6.795867920E-2,1.864111601E-1
2.794011417E0,1.488586628E-1,8.221557054E-2,8.926067054E-2,1.920566813E-1
2.804049417E0,1.446271333E-1,7.702574638E-2,1.289825606E-1,2.085341081E-1
2.814087417E0,1.399884092E-1,7.003535438E-2,1.160128516E-1,1.948350259E-1
2.824125417E0,1.308738060E-1,3.474992040E-2,1.263858122E-1,1.852265736E-1
2.834163417E0,1.034626255E-1,-2.960865553E-3,1.017187482E-1,1.451205889E-1
2.844201417E0,9.816174075E-2,-4.444344364E-2,6.970699668E-2,1.283355462E-1
2.854239417E0,7.637179926E-2,-5.170394959E-2,3.978094697E-2,1.004413952E-1
2.864277417E0,3.429680686E-2,-8.541102821E-2,1.000224710E-2,9.258163775E-2
2.874315417E0,2.337762499E-3,-1.164130935E-1,-3.250233293E-2,1.208878618E-1
2.884353417E0,-3.631077066E-2,-1.522782789E-1,-4.956099987E-2,1.642054780E-1
2.894391417E0,-4.929898979E-2,-1.564612948E-1,-3.414540052E-2,1.675602445E-1
2.904429417E0,-6.901798454E-2,-1.514738756E-1,-2.084298491E-2,1.677565117E-1
2.914467417E0,-7.515647376E-2,-1.425048590E-1,-3.375597596E-2,1.646074005E-1
2.924505417E0,-1.051664310E-1,-1.339677688E-1,-4.040016711E-2,1.750414659E-1
2.934543417E0,-1.045202771E-1,-1.384206976E-1,-5.648293376E-2,1.824146366E-1
